timestamp_ms,cpu_frame_ms,cpu_world_ms,cpu_gen_ms,cpu_mesh_ms,cpu_upload_ms,cpu_render_submit_ms,cpu_wait_ms,chunks_loaded,chunks_visible,chunks_meshed,mesh_jobs_pending,gen_jobs_pending,io_jobs_pending,io_jobs_dropped,bytes_uploaded,draw_calls,triangles,player_x,player_y,player_z
29529,45.707,0.000,0.000,0.000,0.000,0.000,0.000,1361,449,0,0,6,0,0,0,449,898,781.2,200.0,168.6
29544,5.856,0.000,0.000,0.000,0.000,0.000,0.000,1367,441,0,0,6,0,0,0,441,882,780.5,200.0,169.0
29559,5.862,0.000,0.000,0.000,0.000,0.000,0.000,1373,448,0,0,6,0,0,0,448,896,779.9,200.0,169.3
29575,6.394,0.000,0.000,0.000,0.000,0.000,0.000,1379,448,0,0,2,0,0,0,448,896,779.2,200.0,169.7
29590,6.571,0.000,0.000,0.000,0.000,0.000,0.000,1381,448,0,0,0,0,0,0,448,896,778.5,200.0,170.1
29605,6.100,0.000,0.000,0.000,0.000,0.000,0.000,1381,446,0,0,0,0,0,0,446,892,777.9,200.0,170.4
29622,6.158,0.000,0.000,0.000,0.000,0.000,0.000,1381,446,0,0,0,0,0,0,446,892,777.1,200.0,170.8
29643,7.002,0.000,0.000,0.000,0.000,0.000,0.000,1381,446,0,0,0,0,0,0,446,892,776.2,200.0,171.2
29681,8.380,0.000,0.000,0.000,0.000,0.000,0.000,1381,442,0,0,0,0,0,0,442,884,774.4,200.0,172.0
29696,6.385,0.000,0.000,0.000,0.000,0.000,0.000,1381,441,0,0,0,0,0,0,441,2114,773.7,200.0,172.3
29711,6.261,0.000,0.000,0.000,0.000,0.000,0.000,1381,440,0,0,0,0,0,0,440,2112,773.0,200.0,172.6
29727,6.266,0.000,0.000,0.000,0.000,0.000,0.000,1381,441,0,0,0,0,0,0,441,2114,772.3,200.0,172.8
29742,6.194,0.000,0.000,0.000,0.000,0.000,0.000,1381,437,0,0,0,0,0,0,437,2106,771.6,200.0,173.1
29757,6.289,0.000,0.000,0.000,0.000,0.000,0.000,1381,437,0,0,0,0,0,0,437,2834,770.9,200.0,173.4
29773,6.671,0.000,0.000,0.000,0.000,0.000,0.000,1381,439,0,0,0,0,0,0,439,2838,770.1,200.0,173.6
29789,6.288,0.000,0.000,0.000,0.000,0.000,0.000,1381,441,0,0,0,0,0,0,441,2842,769.4,200.0,173.8
29804,6.892,0.000,0.000,0.000,0.000,0.000,0.000,1381,437,0,0,0,0,0,0,437,3394,768.6,200.0,174.1
29823,6.979,0.000,0.000,0.000,0.000,0.000,0.000,1381,436,0,0,0,0,0,0,436,3392,767.9,200.0,174.3
29866,10.631,0.000,0.000,0.000,0.000,0.000,0.000,1353,435,0,0,6,0,0,0,435,7548,766.9,200.0,174.6
29877,32.130,0.000,0.000,0.000,0.000,0.000,0.000,1359,432,0,0,6,0,0,0,432,8150,765.1,200.0,175.0
29893,6.225,0.000,0.000,0.000,0.000,0.000,0.000,1365,435,0,0,6,0,0,0,435,10692,764.3,200.0,175.1
29908,6.279,0.000,0.000,0.000,0.000,0.000,0.000,1371,432,0,0,6,0,0,0,432,10686,763.6,200.0,175.3
29924,6.359,0.000,0.000,0.000,0.000,0.000,0.000,1377,436,0,0,5,0,0,0,436,11252,762.8,200.0,175.4
29939,6.368,0.000,0.000,0.000,0.000,0.000,0.000,1382,434,0,0,0,0,0,0,434,11938,762.0,200.0,175.6
29954,6.147,0.000,0.000,0.000,0.000,0.000,0.000,1382,436,0,0,0,0,0,0,436,12898,761.3,200.0,175.7
29969,5.967,0.000,0.000,0.000,0.000,0.000,0.000,1382,435,0,0,0,0,0,0,435,13906,760.5,200.0,175.8
29993,5.935,0.000,0.000,0.000,0.000,0.000,0.000,1382,432,0,0,0,0,0,0,432,14908,759.6,200.0,175.9
30028,10.011,0.000,0.000,0.000,0.000,0.000,0.000,1382,431,0,0,0,0,0,0,431,14906,757.7,200.0,176.0
